caldt,vwretd,vwretx,ewretd,ewretx,totval,spindx,sprtrn
19300318,0.010101,0.009882,0.010671,0.010270,33446538.60,,
19300319,0.005394,0.005394,0.004340,0.004340,33626955.40,,
19300320,0.005350,0.005025,0.004666,0.004265,33853867.80,,
19300321,0.005980,0.005833,0.004484,0.004286,34087926.80,,
19300322,-0.010234,-0.010234,-0.009054,-0.009054,33739076.20,,
19300324,0.009117,0.009117,0.011139,0.011139,34046690.00,,
19300325,0.000289,0.000289,-0.000259,-0.000259,34056520.80,,
19300326,0.013715,0.013715,0.009935,0.009935,34523601.00,,
19300327,-0.002678,-0.002678,-0.007176,-0.007176,34431137.20,,
19300328,0.011550,0.011260,0.010482,0.010360,34818833.50,,
19300329,0.008699,0.008699,0.005324,0.005324,35121733.80,,
19300331,0.002757,0.002657,0.006662,0.006468,35280381.90,,
19300401,0.008767,0.008622,0.007296,0.006816,35584582.10,,
19300402,-0.010622,-0.010622,-0.010158,-0.010158,35206607.20,,
19300403,0.002824,0.002824,0.003860,0.003860,35306041.20,,
19300404,0.013818,0.013746,0.007647,0.007530,35791372.60,,
19300405,0.006789,0.006789,0.002648,0.002648,36034372.10,,
19300407,-0.004832,-0.004832,-0.000943,-0.000943,35760006.80,,
19300408,-0.005359,-0.005451,-0.003407,-0.003463,35664921.40,,
19300409,0.014543,0.014543,0.008572,0.008572,36183598.10,,
19300410,0.001582,0.001458,-0.000191,-0.000433,36236340.90,,
19300411,-0.002776,-0.003254,-0.001888,-0.002315,36118416.10,,
19300412,0.000915,0.000915,-0.001070,-0.001070,35872270.90,,
19300414,-0.005878,-0.005958,-0.002398,-0.002478,35936634.60,,
19300415,0.001751,0.001751,-0.000106,-0.000106,35999555.90,,
19300416,-0.007787,-0.007884,-0.006566,-0.006734,35715726.80,,
19300417,0.007495,0.007049,0.005899,0.005414,35967469.60,,
19300421,-0.017439,-0.017605,-0.013166,-0.013273,34780238.20,,
19300422,0.007979,0.007979,0.005432,0.005432,35627803.60,,
19300423,0.001767,0.001767,0.001952,0.001952,35690747.10,,
19300424,-0.007947,-0.007971,-0.005714,-0.005845,35406256.40,,
19300425,-0.000579,-0.000686,-0.004683,-0.004847,35381956.60,,
19300426,0.001233,0.001233,-0.003077,-0.003077,35328409.60,,
19300428,-0.024317,-0.024317,-0.022593,-0.022593,34562671.10,,
19300429,-0.001655,-0.001655,-0.004557,-0.004557,34505453.80,,
19300430,0.006305,0.006233,0.006835,0.006756,34720524.60,,
19300501,-0.023516,-0.023844,-0.019384,-0.019530,33892651.20,,
19300502,-0.027565,-0.027746,-0.021764,-0.021897,32396808.20,,
19300503,-0.029132,-0.029132,-0.024807,-0.024807,32004636.00,,
19300505,0.006002,0.005992,-0.002225,-0.002327,32196410.40,,
19300506,0.027909,0.027909,0.028971,0.028971,33094970.80,,
19300507,-0.013111,-0.013111,-0.010422,-0.010422,32661060.40,,
19300508,0.003974,0.003974,0.004669,0.004669,32790852.80,,
19300509,0.013037,0.011447,0.010313,0.009648,33166224.40,,
19300510,0.018035,0.018035,0.011803,0.011803,33764390.60,,
19300512,-0.002440,-0.002512,0.002569,0.002356,33679581.20,,
19300513,0.012840,0.012840,0.006433,0.006433,34073118.00,,
19300514,0.005470,0.005470,0.006782,0.006782,34298655.10,,
19300515,-0.014744,-0.015012,-0.012681,-0.012955,33783779.60,,
19300516,0.005034,0.004657,0.001494,0.001421,33941123.40,,
19300517,-0.000270,-0.000270,0.002066,0.002066,33876559.90,,
19300519,-0.020017,-0.020017,-0.016451,-0.016451,33247078.20,,
19300520,0.003705,0.003650,0.001745,0.001627,33374944.30,,
19300521,-0.003824,-0.003824,0.000607,0.000607,33240850.00,,
19300522,0.002571,0.002571,-0.001038,-0.001038,33314796.80,,
19300523,0.008639,0.008639,0.005801,0.005801,33602611.10,,
19300524,0.007162,0.007162,0.007035,0.007035,33843262.00,,
19300526,0.001620,0.001455,0.001373,0.001230,33885880.90,,
19300527,-0.000091,-0.000091,-0.002183,-0.002183,33889406.50,,
19300528,0.005060,0.005060,0.003189,0.003189,34071347.50,,
19300529,0.004487,0.003237,0.004312,0.003675,34509386.80,,
19300602,-0.003043,-0.003680,-0.002312,-0.003072,34410565.40,,
19300603,-0.009026,-0.009026,-0.007079,-0.007079,34099995.90,,
19300604,0.003373,0.003373,0.001898,0.001898,34215002.10,,
19300605,-0.014741,-0.014816,-0.012269,-0.012673,33708079.90,,
19300606,-0.015180,-0.015478,-0.014359,-0.014674,33186332.60,,
19300607,-0.020257,-0.020257,-0.018356,-0.018356,32507712.80,,
19300609,-0.027127,-0.027317,-0.027256,-0.027657,31626129.50,,
19300610,0.026734,0.026665,0.021949,0.021796,32469428.00,,
19300611,-0.033180,-0.033415,-0.027506,-0.027793,31437800.90,,
19300612,-0.002868,-0.003222,-0.003286,-0.003832,31336521.00,,
19300613,0.005953,0.005894,0.001998,0.001652,31521226.40,,
19300614,-0.019794,-0.019794,-0.015306,-0.015306,30897982.40,,
19300616,-0.054009,-0.054018,-0.050297,-0.051196,29228925.60,,
19300617,0.000788,0.000788,-0.003362,-0.003362,29251962.40,,
19300618,-0.032733,-0.032981,-0.034405,-0.034898,28287195.50,,
19300619,0.044609,0.044609,0.037928,0.037928,29549046.90,,
19300620,-0.023272,-0.024196,-0.017720,-0.018356,28834071.90,,
19300621,-0.027455,-0.027455,-0.023309,-0.023309,28042441.10,,
19300623,0.020303,0.020303,0.013574,0.013574,28611794.60,,
19300624,-0.033531,-0.033749,-0.027853,-0.028214,27646186.10,,
19300625,0.006577,0.006503,-0.002211,-0.002359,27825956.50,,
19300626,0.024345,0.024345,0.027248,0.027248,28503392.00,,
19300627,-0.010785,-0.011136,-0.009270,-0.009415,28185987.80,,
19300628,0.004027,0.004027,0.003960,0.003960,27988921.20,,
19300630,0.028400,0.028274,0.027462,0.027210,29191751.90,,
19300701,-0.009536,-0.009794,-0.006927,-0.007865,28905844.00,,
19300702,0.010158,0.010050,0.008030,0.007831,29183819.20,,
19300703,-0.009538,-0.009625,-0.009981,-0.010131,28914929.60,,
19300707,-0.019192,-0.019192,-0.016014,-0.016014,28359983.80,,
19300708,0.006249,0.006249,0.003659,0.003659,28357531.80,,
19300709,0.015007,0.015007,0.013753,0.013753,28965371.20,,
19300710,0.024617,0.024554,0.024255,0.024067,29676584.30,,
19300711,-0.009649,-0.010022,-0.007816,-0.008086,29265023.50,,
19300712,0.017936,0.017936,0.013386,0.013386,29872796.80,,
19300714,0.019522,0.019522,0.022129,0.022129,30488903.30,,
19300715,-0.001219,-0.001563,-0.004069,-0.004628,30441247.90,,
19300716,0.006888,0.006888,0.007731,0.007731,30650923.50,,
19300717,0.004875,0.004830,0.006952,0.006845,30796244.50,,
19300718,0.008531,0.008009,0.009889,0.009305,30782928.60,,
19300719,-0.009114,-0.009114,-0.007909,-0.007909,30760738.90,,
19300721,-0.027821,-0.027821,-0.022771,-0.022771,29756064.20,,
19300722,0.018304,0.018304,0.013203,0.013203,30449755.10,,
19300723,0.014910,0.014910,0.014334,0.014334,30903760.00,,
19300724,-0.012156,-0.012293,-0.010200,-0.010516,30523804.50,,
19300725,0.005139,0.004927,0.005135,0.004976,30674193.90,,
19300726,0.009590,0.009590,0.006897,0.006897,30968182.00,,
19300728,0.005445,0.005425,0.003532,0.003015,31136190.00,,
19300729,-0.008858,-0.008858,-0.008973,-0.008973,30860374.60,,
19300730,-0.025162,-0.025162,-0.022159,-0.022159,30083872.20,,
19300731,0.005737,0.005655,0.004461,0.004372,30253990.80,,
19300801,-0.004822,-0.005199,-0.003727,-0.003879,30096692.10,,
19300802,0.006417,0.006417,0.005082,0.005082,29761895.20,,
19300804,0.012933,0.012933,0.008401,0.008401,30675899.80,,
19300805,-0.000053,-0.000074,0.002159,0.001942,30673627.60,,
19300806,-0.014772,-0.014772,-0.011960,-0.011960,30220514.40,,
19300807,-0.007098,-0.007098,-0.009096,-0.009096,29859321.50,,
19300808,-0.036153,-0.036825,-0.032673,-0.033396,28914259.30,,
19300809,-0.000740,-0.000740,-0.001786,-0.001786,28892864.70,,
19300811,0.008464,0.008464,0.006276,0.006276,29137408.60,,
19300812,-0.024741,-0.024741,-0.019323,-0.019323,28271790.40,,
19300813,0.012097,0.012097,0.005464,0.005464,28762187.40,,
19300814,0.001015,0.001015,0.001358,0.001358,28705072.30,,
19300815,0.026554,0.024244,0.022718,0.021983,29333683.10,,
19300816,-0.001172,-0.001172,0.003319,0.003319,29455963.10,,
19300818,-0.005288,-0.005288,-0.007518,-0.007518,29300189.60,,
19300819,0.008113,0.008005,0.006874,0.006725,29534730.90,,
19300820,0.006369,0.006308,0.007458,0.007331,29721031.50,,
19300821,-0.007691,-0.007691,-0.006987,-0.006987,29384153.60,,
19300822,0.003862,0.003862,-0.000571,-0.000571,29112030.90,,
19300823,0.006216,0.006216,0.006784,0.006784,29786994.90,,
19300825,-0.009827,-0.010015,-0.005529,-0.005678,29488683.40,,
19300826,0.014098,0.014098,0.011647,0.011647,29687090.20,,
19300827,0.007055,0.007055,0.007493,0.007493,30079728.80,,
19300828,-0.001175,-0.001175,-0.003470,-0.003470,30076930.60,,
19300829,0.014188,0.013199,0.014136,0.013692,30473904.10,,
19300902,0.000978,0.000021,0.003410,0.002355,30474537.90,,
19300903,-0.010051,-0.010051,-0.007161,-0.007161,30168212.50,,
19300904,-0.006432,-0.006625,-0.005538,-0.005633,29955594.60,,
19300905,0.014813,0.014458,0.012289,0.011661,30401355.00,,
19300906,0.014180,0.014180,0.010136,0.010136,30832460.90,,
19300908,-0.000392,-0.000701,0.000298,-0.000051,30810852.60,,
19300909,0.006052,0.006005,0.006226,0.006017,30995860.90,,
19300910,0.004079,0.004079,0.004901,0.004901,31122299.00,,
19300911,-0.006480,-0.006673,-0.006247,-0.006539,30914617.00,,
19300912,-0.009446,-0.009657,-0.009160,-0.009731,30616087.10,,
19300913,-0.000624,-0.000624,-0.001470,-0.001470,30596992.20,,
19300915,-0.012123,-0.012188,-0.009978,-0.010190,30224088.00,,
19300916,0.001274,0.001274,-0.001484,-0.001484,30262601.40,,
19300917,0.002770,0.002770,0.001990,0.001990,30346414.80,,
19300918,-0.011239,-0.011480,-0.008492,-0.008954,29823980.90,,
19300919,-0.015947,-0.016756,-0.016156,-0.016663,29498156.80,,
19300920,0.002728,0.002728,0.004371,0.004371,29578629.60,,
19300922,-0.026812,-0.026812,-0.026141,-0.026141,28785563.20,,
19300923,0.012440,0.012440,0.008901,0.008901,29051873.10,,
19300924,-0.015445,-0.015445,-0.017497,-0.017497,28693718.00,,
19300925,-0.017612,-0.017683,-0.015342,-0.015483,28186324.50,,
19300926,-0.015767,-0.016121,-0.016530,-0.016676,27731935.80,,
19300927,-0.006439,-0.006439,-0.006938,-0.006938,27553367.40,,
19300929,-0.023181,-0.023181,-0.021968,-0.021968,26914647.80,,
19300930,-0.011903,-0.012272,-0.019875,-0.020614,26584345.20,,
19301001,0.044032,0.043840,0.043799,0.043029,27749802.80,,
19301002,-0.012804,-0.012804,-0.013869,-0.013869,27394505.00,,
19301003,0.011015,0.010922,0.012063,0.011909,27693712.60,,
19301004,-0.009980,-0.009980,-0.008636,-0.008636,27417341.00,,
19301006,-0.031593,-0.031593,-0.032221,-0.032221,26551141.00,,
19301007,0.001904,0.001904,-0.001650,-0.001650,26570801.90,,
19301008,-0.011289,-0.011289,-0.009221,-0.009221,26301166.20,,
19301009,-0.038252,-0.038252,-0.037308,-0.037308,25295091.00,,
19301010,0.024755,0.024230,0.014382,0.013861,25907989.20,,
19301011,-0.025144,-0.025144,-0.008683,-0.008683,24834045.80,,
19301014,0.015241,0.015241,0.006011,0.006011,25644711.00,,
19301015,0.015534,0.015283,0.019438,0.019147,26036635.60,,
19301016,-0.017005,-0.017060,-0.015366,-0.015484,25256941.10,,
19301017,-0.038584,-0.038847,-0.037481,-0.037920,24590538.50,,
19301018,-0.010890,-0.010890,-0.016883,-0.016883,24322757.60,,
19301020,0.034523,0.034125,0.032014,0.031686,25152777.00,,
19301021,-0.028160,-0.028160,-0.023831,-0.023831,24444483.60,,
19301022,-0.007966,-0.007966,-0.008335,-0.008335,24249753.60,,
19301023,0.011866,0.011866,0.009449,0.009449,24537501.60,,
19301024,0.034793,0.034603,0.034875,0.034420,25386576.40,,
19301025,-0.005534,-0.005534,0.000475,0.000475,25246085.10,,
19301027,0.007115,0.007115,0.005397,0.005397,25425716.80,,
19301028,0.005193,0.005193,0.009558,0.009558,25557762.20,,
19301029,-0.016305,-0.016305,-0.016427,-0.016427,25141051.90,,
19301030,-0.011804,-0.011804,-0.008951,-0.008951,24831928.10,,
19301031,-0.021527,-0.022429,-0.021163,-0.021677,24303613.00,,
19301101,0.007693,0.007693,0.003122,0.003122,24490574.60,,
19301103,0.002685,0.002685,0.006023,0.006023,24556332.90,,
19301105,-0.028376,-0.028402,-0.023387,-0.023690,23858872.60,,
19301106,0.001222,0.001222,-0.001071,-0.001071,23888038.80,,
19301107,-0.033585,-0.033741,-0.038333,-0.038626,23082028.10,,
19301108,-0.012989,-0.012989,-0.009723,-0.009723,22782220.20,,
19301110,-0.020732,-0.021212,-0.021414,-0.021792,22298962.80,,
19301111,0.014496,0.014496,0.012457,0.012457,22622210.80,,
19301112,0.021168,0.021168,0.019783,0.019783,22720336.50,,
19301113,0.025932,0.025932,0.026214,0.026214,23711152.20,,
19301114,0.023007,0.020252,0.023759,0.022945,24191348.40,,
19301115,0.008896,0.008896,0.016392,0.016392,24406565.90,,
19301117,-0.031912,-0.031912,-0.030100,-0.030100,23627714.30,,
19301118,0.009255,0.009255,0.009823,0.009823,23846391.00,,
19301119,0.021277,0.021277,0.021923,0.021923,24353745.80,,
19301120,-0.003921,-0.004025,0.000441,0.000215,24255719.20,,
19301121,0.016590,0.016590,0.019670,0.019670,24658116.00,,
19301122,-0.012519,-0.012519,-0.011420,-0.011420,24349419.00,,
19301124,0.002341,0.002341,0.001644,0.001644,24406429.40,,
19301125,-0.012002,-0.012002,-0.008339,-0.008339,24113493.50,,
19301126,-0.014122,-0.014122,-0.018601,-0.018601,23770545.90,,
19301128,-0.013376,-0.014351,-0.015257,-0.015941,23431932.10,,
19301129,0.012191,0.012191,0.012880,0.012880,23717582.80,,
19301201,0.014817,0.013339,0.012381,0.011399,24033948.80,,
19301202,0.008659,0.008659,0.012759,0.012759,24242055.00,,
19301203,-0.016179,-0.016179,-0.016071,-0.016071,23849840.30,,
19301204,-0.015218,-0.015463,-0.016099,-0.016220,23481045.80,,
19301205,0.001530,0.000559,-0.002745,-0.004018,23494166.20,,
19301206,-0.012686,-0.012686,-0.012783,-0.012783,23196130.20,,
19301208,-0.016794,-0.017163,-0.016439,-0.016804,22798003.80,,
19301209,0.000430,0.000366,-0.003320,-0.003650,22806338.50,,
19301210,-0.014730,-0.014730,-0.019148,-0.019148,22470415.20,,
19301211,-0.011366,-0.011577,-0.017569,-0.017902,22210279.80,,
19301212,-0.007836,-0.008084,-0.007206,-0.008135,22030726.10,,
19301213,-0.026657,-0.026657,-0.028345,-0.028345,21443450.00,,
19301215,-0.006771,-0.006781,-0.007328,-0.008458,21298048.40,,
19301216,-0.031625,-0.031625,-0.034704,-0.034704,20624500.10,,
19301217,0.043850,0.043850,0.041710,0.041710,21528883.10,,
19301218,0.009772,0.009435,0.012101,0.011523,21732007.00,,
19301219,0.015068,0.013812,0.019372,0.018469,22032164.20,,
19301220,-0.001975,-0.001975,0.000195,0.000195,21988650.90,,
19301222,-0.032315,-0.032315,-0.034634,-0.034634,21278078.80,,
19301223,0.006456,0.006360,-0.000353,-0.000534,21413411.20,,
19301224,0.012927,0.012853,0.011711,0.011534,21688634.90,,
19301226,-0.020855,-0.021605,-0.023403,-0.024087,21140503.20,,
19301227,-0.006191,-0.006191,-0.003720,-0.003720,21089290.10,,
19301229,-0.002669,-0.002669,-0.006911,-0.006911,21032999.60,,
19301230,0.023653,0.023653,0.028790,0.028790,21530487.50,,
19301231,0.016406,0.015982,0.023960,0.022925,22147658.80,,
19310102,0.035288,0.035053,0.037500,0.036830,22585890.80,,
19310103,0.015947,0.015947,0.020012,0.020012,23217637.00,,
19310105,-0.010387,-0.010387,-0.006717,-0.006717,23038718.40,,
19310106,0.013925,0.013925,0.021034,0.021034,23359541.80,,
19310107,-0.000265,-0.000265,0.009812,0.009812,23353353.50,,
19310108,0.007962,0.007855,0.010023,0.009782,23536801.10,,
19310109,-0.007987,-0.008391,-0.002608,-0.003276,23339295.40,,
19310110,0.005119,0.005119,0.005024,0.005024,23458776.20,,
19310112,-0.020351,-0.020351,-0.020216,-0.020216,22981360.00,,
19310113,-0.010930,-0.010930,-0.012542,-0.012542,22730171.50,,
19310114,0.010264,0.010264,0.012008,0.012008,22963477.80,,
19310115,-0.022120,-0.022661,-0.020147,-0.020935,22443101.00,,
19310116,0.013343,0.012983,0.011703,0.010841,22734468.90,,
19310117,-0.006367,-0.006367,-0.004391,-0.004391,22589710.40,,
19310119,-0.005958,-0.006170,-0.007752,-0.008106,22450324.50,,
19310120,0.021162,0.020841,0.018413,0.018123,22918202.00,,
19310121,0.001414,0.001414,0.003838,0.003838,22950607.50,,
19310122,0.018071,0.018013,0.016301,0.016147,23364023.60,,
19310123,0.021310,0.021270,0.019704,0.019476,23860970.90,,
19310124,-0.008790,-0.008790,-0.005024,-0.005024,23651233.10,,
19310126,0.007861,0.007835,0.004199,0.003502,23851202.10,,
19310127,-0.004556,-0.004556,0.000932,0.000932,23647842.40,,
19310128,-0.018974,-0.019117,-0.018983,-0.019186,23288656.40,,
19310129,0.010031,0.010031,0.008655,0.008655,23522266.40,,
19310130,0.002127,0.001869,0.005360,0.005214,23566232.80,,
19310131,-0.006264,-0.006264,-0.006619,-0.006619,23418619.00,,
19310202,0.004490,0.003828,0.001761,0.001470,23508230.80,,
19310203,0.004995,0.004995,0.004497,0.004497,23623009.20,,
19310204,0.005109,0.005109,0.003161,0.003161,23746394.50,,
19310205,-0.007062,-0.007062,-0.006703,-0.006703,23578692.40,,
19310206,0.002922,0.002334,0.007610,0.007257,23633735.50,,
19310207,0.014541,0.014541,0.010428,0.010428,23977385.40,,
19310209,0.025211,0.025159,0.021916,0.021817,24580622.50,,
19310210,0.016844,0.016324,0.013465,0.013135,24981883.10,,
19310211,0.002724,0.002724,0.004850,0.004850,25049933.60,,
19310213,-0.006751,-0.008136,-0.003572,-0.003900,24846126.10,,
19310214,-0.001817,-0.001817,-0.001730,-0.001730,24800980.40,,
19310216,0.013467,0.012602,0.014889,0.014432,25113516.90,,
19310217,-0.016359,-0.016359,-0.011694,-0.011694,24702685.90,,
19310218,0.008430,0.008357,0.008417,0.008258,24909129.90,,
19310219,0.013371,0.013371,0.012170,0.012170,25242181.00,,
19310220,0.013339,0.013339,0.012032,0.012032,25578882.80,,
19310221,0.013881,0.013881,0.015138,0.015138,25933931.50,,
19310224,0.014082,0.013867,0.013934,0.013774,26293547.00,,
19310225,-0.011997,-0.011997,-0.014090,-0.014090,25978114.80,,
19310226,0.009929,0.009929,0.011550,0.011550,26143266.20,,
19310227,-0.006819,-0.007802,-0.005136,-0.005507,26043958.00,,
19310228,-0.005870,-0.005870,-0.005561,-0.005561,25887749.20,,
19310302,-0.023458,-0.024510,-0.024974,-0.026166,25253243.90,,
19310303,-0.000421,-0.000421,-0.000905,-0.000905,25242638.40,,
19310304,-0.009697,-0.009928,-0.010797,-0.010910,24992018.20,,
19310305,0.018965,0.018830,0.017309,0.016952,25456363.00,,
19310306,-0.019918,-0.020521,-0.019582,-0.020272,24937473.20,,
19310307,0.019000,0.019000,0.018073,0.018073,25414297.80,,
19310309,0.005780,0.005592,0.005847,0.005459,25556415.90,,
19310310,-0.002544,-0.002544,-0.002131,-0.002131,25491405.90,,
19310311,-0.013078,-0.013265,-0.013003,-0.013316,25132376.60,,
19310312,-0.005362,-0.005672,-0.006827,-0.007304,25011006.10,,
19310313,-0.005504,-0.006011,-0.008294,-0.008730,24860663.00,,
19310314,0.012322,0.012322,0.010217,0.010217,25166989.00,,
19310316,0.013948,0.013948,0.010813,0.010813,25518007.00,,
19310317,-0.012288,-0.012288,-0.011061,-0.011061,25204453.80,,
19310318,0.012612,0.012294,0.010142,0.009598,25514323.00,,
19310319,0.010281,0.010281,0.014202,0.014202,25776623.00,,
19310320,0.004484,0.003779,0.004025,0.003210,25874025.60,,
19310321,-0.008973,-0.008973,-0.006270,-0.006270,25641852.10,,
19310323,-0.007204,-0.007204,-0.009139,-0.009139,25457134.20,,
19310324,0.007382,0.007382,0.010324,0.010324,25645046.50,,
19310325,-0.004418,-0.004418,-0.005077,-0.005077,25531752.20,,
19310326,-0.013790,-0.013790,-0.015820,-0.015820,25179668.60,,
19310327,-0.017854,-0.017921,-0.016849,-0.016900,24728411.50,,
19310328,-0.021144,-0.021144,-0.022597,-0.022597,24205558.20,,
19310330,-0.010701,-0.010701,-0.010445,-0.010445,23946539.20,,
19310331,0.001958,0.001660,0.002200,0.001591,23986683.40,,
19310401,-0.009717,-0.009857,-0.014774,-0.015470,23726768.50,,
19310402,-0.004319,-0.004390,-0.002953,-0.003108,23646459.10,,
19310404,0.013602,0.013602,0.013288,0.013288,23968099.40,,
19310406,-0.009727,-0.009727,-0.006674,-0.006674,23734954.40,,
19310407,-0.012784,-0.012928,-0.014598,-0.014725,23428100.80,,
19310408,0.011970,0.011843,0.007714,0.007585,23705552.30,,
19310409,-0.007415,-0.007460,-0.011092,-0.011284,23528703.00,,
19310410,0.003427,0.003243,0.001132,0.000719,23605015.00,,
19310411,0.000721,0.000721,-0.000085,-0.000085,23622037.80,,
19310413,0.014333,0.014333,0.011483,0.011483,23960617.50,,
19310414,-0.012652,-0.012652,-0.010775,-0.010775,23657475.10,,
19310415,-0.019818,-0.020026,-0.023508,-0.023818,23183720.40,,
19310416,-0.011030,-0.011030,-0.010011,-0.010011,22928015.60,,
19310417,-0.014299,-0.014728,-0.016444,-0.017252,22590331.00,,
19310418,0.009802,0.009802,0.008919,0.008919,22811759.10,,
19310420,0.004328,0.003750,-0.000652,-0.001053,22892921.50,,
