caldt,vwretd,vwretx,ewretd,ewretx,totval,sprtrn
19341224,0.008695,0.008695,0.012588,0.012588,12972777.6,
19341226,-0.005974,-0.005974,-0.01627,-0.01627,12895279.8,
19341227,0.001965,0.001629,0.004549,0.004467,12916289.6,
19341228,0.036714,0.036387,0.044996,0.04441,13386272.5,
19341229,0.003138,0.003138,0.012675,0.012675,13428276.4,
19341231,0.005304,0.005263,0.006879,0.006677,13486763,
19350102,0.000798,0.000798,-0.000549,-0.000549,13468814.1,
19350103,0.002617,0.002617,0.006756,0.006756,13504060.8,
19350104,-0.001754,-0.001754,-0.001729,-0.001729,13480369.6,
19350105,0.006814,0.006814,0.009158,0.009158,13572218.8,
19350107,0.001463,0.001463,0.004876,0.004876,13592072.6,
19350108,-0.011221,-0.011221,-0.007029,-0.007029,13439555.4,
19350109,-0.000944,-0.000944,-0.001763,-0.001763,13426867.8,
19350110,-0.001903,-0.002183,0.002521,0.002208,13426455.6,
19350111,-0.021914,-0.021914,-0.033403,-0.033403,13132228.3,
19350112,-0.011184,-0.011184,-0.014303,-0.014303,12985351.8,
19350114,0.002582,0.002582,0.005505,0.005505,13018881.1,
19350115,-0.023221,-0.023221,-0.033889,-0.033889,12716565,
19350116,0.015133,0.015,0.017292,0.016937,12907313,
19350117,0.004083,0.003993,0.003924,0.003587,12958847.4,
19350118,0.00448,0.00448,0.002884,0.002884,13016905.1,
19350119,0.007405,0.007405,0.014227,0.014227,13113290.7,
19350121,0.003294,0.003294,0.001854,0.001854,13156485.6,
19350122,-0.008173,-0.008173,-0.011654,-0.011654,13048954.4,
19350123,0.000448,0.000254,-0.004133,-0.004298,13052267.1,
19350124,-0.002438,-0.002817,-0.006362,-0.006555,13015494.7,
19350125,0.005769,0.005769,0.010468,0.010468,13090585,
19350126,-0.00413,-0.00413,-0.007377,-0.007377,13036517.8,
19350128,-0.014348,-0.014348,-0.020113,-0.020113,12849466.4,
19350129,-0.010378,-0.010378,-0.012303,-0.012303,12716115.6,
19350130,0.005452,0.005314,0.011124,0.01072,12783693,
19350131,0.009059,0.008836,0.010606,0.010345,12896645.5,
19350201,-0.005586,-0.00567,-0.003913,-0.004231,12823516.9,
19350202,0.003418,0.003418,0.003532,0.003532,12867347.6,
19350204,-0.010769,-0.010769,-0.012545,-0.012545,12728779.5,
19350205,-0.011998,-0.011998,-0.02045,-0.02045,12576062.1,
19350206,-0.010196,-0.010196,-0.011748,-0.011748,12447840.7,
19350207,0.010218,0.009908,0.007409,0.007241,12571169,
19350208,0.018435,0.017742,0.023951,0.023683,12794201.5,
19350209,0.002895,0.002895,0.009731,0.009731,12831234.7,
19350211,-0.005812,-0.005812,-0.008499,-0.008499,12596686.2,
19350213,0.00031,-0.000538,0.00074,0.00065,12753744.2,
19350214,0.000167,-0.000606,-0.001284,-0.001628,12746014.8,
19350215,0.006229,0.005161,0.007814,0.007595,12811797.3,
19350216,-0.001481,-0.001481,-0.004571,-0.004571,12792822.2,
19350218,0.035048,0.035048,0.05297,0.05297,13241190.2,
19350219,-0.017682,-0.017682,-0.026843,-0.026843,13007061.4,
19350220,-0.017272,-0.017272,-0.024354,-0.024354,12782409.7,
19350221,-0.00067,-0.000918,-0.006615,-0.006772,12770681.5,
19350223,-0.019152,-0.019152,-0.025753,-0.025753,12526098,
19350225,-0.001557,-0.001557,-0.005851,-0.005851,12506598.9,
19350226,-0.01116,-0.01116,-0.027155,-0.027155,12367021.1,
19350227,0.005402,0.0043,0.012724,0.012109,12420197.9,
19350228,-0.005094,-0.005936,-0.00247,-0.00341,12346469.6,
19350301,0.006679,0.006679,0.014964,0.014964,12428936,
19350302,-0.000595,-0.000595,-0.000822,-0.000822,12421535.6,
19350304,-0.007031,-0.007231,-0.01382,-0.013991,12331720.4,
19350305,-0.030687,-0.030687,-0.045005,-0.045005,11953297.9,
19350306,-0.002365,-0.002365,-0.005866,-0.005866,11925026.4,
19350307,0.012715,0.011857,0.013174,0.012722,12066416.1,
19350308,-0.003047,-0.003225,0.000558,0.000294,12027501.2,
19350309,-0.007522,-0.007522,-0.009264,-0.009264,11934066.2,
19350311,-0.018905,-0.019021,-0.029265,-0.0294,11709426.9,
19350312,-0.019195,-0.019195,-0.027635,-0.027635,11484663.8,
19350313,0.00443,0.00443,-0.007907,-0.007907,11535542.3,
19350314,-0.014096,-0.014947,-0.015755,-0.016324,11363116.8,
19350315,0.021,0.020314,0.025407,0.02509,11593942.9,
19350316,-0.001203,-0.001203,0.003184,0.003184,11579990.8,
19350318,-0.009039,-0.009039,-0.006117,-0.006117,11475316.7,
19350319,0.015038,0.014727,0.025132,0.024766,11644313.1,
19350320,-0.001298,-0.001485,-0.0042,-0.004307,11626195.2,
19350321,0.020782,0.020782,0.044704,0.044704,11868575,
19350322,0.015418,0.015418,0.02764,0.02764,12051563.4,
19350323,-0.011343,-0.011343,-0.014676,-0.014676,11914864.1,
19350325,-0.004879,-0.004879,-0.012697,-0.012697,11856737.3,
19350326,-0.009447,-0.009447,-0.011726,-0.011726,11730599.6,
19350327,0.010725,0.010725,0.011223,0.011223,11584811.9,
19350328,0.0005,0.000263,0.00238,0.002045,11877939.4,
19350329,0.000715,0.000259,-0.002296,-0.002907,11881012.9,
19350330,0.002468,0.002468,0.005792,0.005792,11910339.7,
19350401,0.009431,0.009431,0.013676,0.013676,12022662.2,
19350402,-0.005086,-0.005086,-0.012647,-0.012647,11961509.2,
19350403,-0.003365,-0.003365,-0.00638,-0.00638,11921255.2,
19350404,0.012216,0.012216,0.023113,0.023113,12066889.8,
19350405,0.02422,0.02422,0.044065,0.044065,12359154.4,
19350406,0.005597,0.005597,0.006045,0.006045,12428330.8,
19350408,-0.005107,-0.005375,-0.009205,-0.009329,12361532.8,
19350409,0.018941,0.018861,0.025295,0.025093,12594688,
19350410,-0.00459,-0.004646,-0.006247,-0.006423,12377171,
19350411,-0.005456,-0.005484,-0.013173,-0.013373,12309295.9,
19350412,0.0116,0.0116,0.016858,0.016858,12613580.3,
19350413,0.013558,0.013558,0.023758,0.023758,12784594.8,
19350415,0.00467,0.00467,-0.002893,-0.002893,12844302.2,
19350416,0.002654,0.002654,-0.000479,-0.000479,12878394.6,
19350417,-0.014867,-0.014957,-0.019641,-0.019912,12685767.4,
19350418,0.013394,0.013394,0.010683,0.010683,12855681,
19350420,0.022047,0.022047,0.026452,0.026452,13139105.5,
19350422,0.007565,0.007565,0.011231,0.011231,13238507.9,
19350423,0.004147,0.003768,0.009431,0.009131,13288395.5,
19350424,-0.011536,-0.011536,-0.013797,-0.013797,13135099.6,
19350425,0.012276,0.012276,0.014473,0.014473,13296343.5,
19350426,-0.003419,-0.003419,-0.007103,-0.007103,13250877.4,
19350427,-0.006619,-0.006619,-0.007282,-0.007282,13163175,
19350429,0.004127,0.004127,-0.006755,-0.006755,13217495.8,
19350430,-0.012819,-0.012978,-0.013738,-0.013885,13045957.8,
19350501,-0.004503,-0.004503,0.000106,0.000106,12987214.4,
19350502,0.004801,0.004743,0.005814,0.005705,13048811,
19350503,0.015308,0.015225,0.012142,0.011864,13247473.2,
19350504,0.008288,0.008288,0.010822,0.010822,13357266.6,
19350506,-0.008435,-0.008435,-0.01061,-0.01061,13244598.1,
19350507,-0.005279,-0.005279,-0.021227,-0.021227,13174678.4,
19350508,0.027742,0.027742,0.037548,0.037548,13540163.8,
19350509,0.005953,0.005024,0.020018,0.019634,13608188.8,
19350510,0.006403,0.006403,0.007638,0.007638,13695317,
19350511,0.004784,0.004784,0.009353,0.009353,13760832.2,
19350513,0.000824,0.000824,-0.000659,-0.000659,13772170.2,
19350514,0.002057,0.001819,-0.000005,-0.000081,13797222.6,
19350515,0.002946,0.001235,0.004242,0.004035,13814257.6,
19350516,0.021751,0.021662,0.024341,0.024184,13821190.9,
19350517,-0.004809,-0.004809,-0.004578,-0.004578,14058237.2,
19350518,-0.012848,-0.012848,-0.014095,-0.014095,13877619.2,
19350520,0.001039,0.001039,0.002973,0.002973,13892038.6,
19350521,0.008528,0.008528,0.003198,0.003198,14010507.6,
19350522,0.00767,0.00767,0.000425,0.000425,14057305.4,
19350523,0.000969,0.000744,0.002276,0.002097,14128522.2,
19350524,-0.004118,-0.004118,0.002556,0.002556,14070339,
19350525,-0.004477,-0.004477,-0.007036,-0.007036,14007345.1,
19350527,0.006577,0.006577,0.010425,0.010425,14099468.8,
19350528,-0.018068,-0.018068,-0.019203,-0.019203,13844722.1,
19350529,-0.014856,-0.016273,-0.003623,-0.00453,13619420.5,
19350531,-0.010371,-0.010439,-0.008263,-0.008506,13477245.6,
19350601,-0.00719,-0.00719,-0.00914,-0.00914,13378767.1,
19350603,0.015818,0.015818,0.016873,0.016873,13542534.8,
19350604,0.026209,0.025943,0.024989,0.024772,13943659.8,
19350605,-0.000509,-0.000767,-0.004382,-0.004457,13932965.9,
19350606,-0.007169,-0.007851,-0.007795,-0.008249,13823580.7,
19350607,0.006376,0.00622,0.001658,0.001483,13909566.9,
19350608,0.007976,0.007976,0.015011,0.015011,14020513.3,
19350610,0.005015,0.004917,0.001478,0.00136,14089452.8,
19350611,0.011153,0.011153,0.019835,0.019835,14246594.8,
19350612,-0.006334,-0.006334,-0.013987,-0.013987,14132087.8,
19350613,0.004461,0.004231,0.002928,0.002644,14218129,
19350614,0.011677,0.011677,0.015068,0.015068,14384152.6,
19350615,0.004815,0.004815,0.011113,0.011113,14453415,
19350617,-0.003537,-0.004077,0.001281,0.000992,14394493.9,
19350618,0.006239,0.006239,0.012326,0.012326,14484295.8,
19350619,-0.00559,-0.005973,-0.014802,-0.015096,14397774.2,
19350620,-0.007881,-0.007881,-0.007387,-0.007387,14284300,
19350621,0.022758,0.022758,0.025928,0.025928,14609384.4,
19350622,0.012569,0.012569,0.017006,0.017006,14793003.8,
19350624,-0.004693,-0.004693,-0.006473,-0.006473,14723578.1,
19350625,-0.014109,-0.014109,-0.02001,-0.02001,14515838.1,
19350626,-0.012408,-0.012408,-0.008716,-0.008716,14335720.4,
19350627,-0.003746,-0.004253,-0.005809,-0.006178,14274750.6,
19350628,0.009093,0.008966,0.013368,0.01304,14402732,
19350629,-0.001447,-0.001447,-0.001967,-0.001967,14381896.2,
19350701,0.005738,0.005738,0.000246,0.000246,14464425.1,
19350702,-0.000747,-0.000747,-0.002052,-0.002052,14453623.8,
19350703,0.005952,0.005952,0.007275,0.007275,14539646.4,
19350705,0.011046,0.011046,0.010704,0.010704,14700254.5,
19350706,0.000407,0.000407,-0.003671,-0.003671,14511669.8,
19350708,0.01154,0.01154,0.010858,0.010858,14873623.8,
19350709,-0.004367,-0.004367,0.002649,0.002649,14808672.6,
19350710,0.008863,0.008591,0.008279,0.007998,14935901,
19350711,-0.010532,-0.010532,-0.017523,-0.017523,14778596.4,
19350712,0.008877,0.008877,0.010039,0.010039,14909779,
19350713,-0.001243,-0.001243,0.000961,0.000961,14891249.1,
19350715,0.000509,0.000443,-0.000628,-0.000782,14897839.9,
19350716,0.001427,0.001427,0.004241,0.004241,14919095.9,
19350717,0.005276,0.005276,0.00939,0.00939,14997813.4,
19350718,-0.001231,-0.001309,-0.001819,-0.002028,14978187.2,
19350719,-0.008032,-0.008032,-0.012574,-0.012574,14857887.3,
19350720,0.002437,0.002437,0.002692,0.002692,14886491.2,
19350722,0.016069,0.016069,0.018327,0.018327,15133052.4,
19350723,-0.000223,-0.000391,0.002855,0.002678,15127142.4,
19350724,0.006581,0.006417,0.00993,0.009852,15224215.6,
19350725,-0.010367,-0.010505,-0.014812,-0.014948,15064283.9,
19350726,0.006015,0.006015,0.013485,0.013485,15154890,
19350727,0.011698,0.011698,0.011258,0.011258,15332165.1,
19350729,0.011772,0.011772,0.018493,0.018493,15512658.1,
19350730,-0.00875,-0.009138,-0.013447,-0.014103,15370901.1,
19350731,0.012822,0.012822,0.021807,0.021807,15567988.6,
19350801,-0.003569,-0.003617,-0.006404,-0.006503,15511682.2,
19350802,-0.007493,-0.007563,-0.004977,-0.005208,15394367.9,
19350803,0.015462,0.015462,0.027713,0.027713,15632400.1,
19350805,0.005796,0.005796,0.013502,0.013502,15722997.9,
19350806,-0.001773,-0.001773,-0.002936,-0.002936,15695126.5,
19350807,-0.001269,-0.001269,-0.002841,-0.002841,15675206.2,
19350808,0.004739,0.003937,0.004768,0.00443,15736914.1,
19350809,0.024287,0.024287,0.030304,0.030304,16119119.4,
19350810,0.009313,0.009313,0.015701,0.015701,16269240.8,
19350812,0.001342,0.001342,0.011764,0.011764,16291069.6,
19350813,0.006462,0.006462,0.009733,0.009733,16396345.5,
19350814,0.00254,0.000386,0.000609,0.000342,16402670.2,
19350815,-0.011643,-0.011643,-0.018518,-0.018518,16211691,
19350816,0.009882,0.009882,0.023184,0.023184,16371896.1,
19350817,0.00499,0.00499,0.008462,0.008462,16453595.8,
19350819,-0.025667,-0.025777,-0.035703,-0.035865,16029466,
19350820,0.002902,0.002902,0.003923,0.003923,16075976.1,
19350821,0.008718,0.008718,0.009298,0.009298,16216124.3,
19350822,0.003284,0.003284,0.001862,0.001862,16269370.9,
19350823,-0.002193,-0.002193,-0.003638,-0.003638,16205903.1,
19350824,-0.021685,-0.021685,-0.03099,-0.03099,15854481.9,
19350826,0.012502,0.012502,0.014801,0.014801,16052698.1,
19350827,-0.02988,-0.02988,-0.038176,-0.038176,15573044.3,
19350828,-0.001615,-0.001615,-0.002237,-0.002237,15547900.7,
19350829,0.007606,0.006864,0.014473,0.014093,15654620.5,
19350830,0.006596,0.006187,0.011869,0.011402,15751478.9,
19350831,0.007845,0.007845,0.014662,0.014662,15885007.8,
19350903,-0.009606,-0.009817,-0.011104,-0.011272,15703253.5,
19350904,0.014277,0.013887,0.013323,0.012942,15947525.8,
19350905,0.010786,0.009976,0.020187,0.019747,16106626.1,
19350906,0.015438,0.015426,0.018035,0.017982,16355088.9,
19350907,0.00643,0.00643,0.007128,0.007128,16460251.8,
19350909,0.003735,0.003605,-0.000827,-0.000957,16519582.8,
19350910,0.008477,0.008393,0.006555,0.006451,16658237.1,
19350911,0.004085,0.004085,0.005567,0.005567,16726287.2,
19350912,-0.010994,-0.011144,-0.011947,-0.012098,16539889.4,
19350913,0.001051,0.001051,0.000798,0.000798,16557269.9,
19350914,-0.002342,-0.002342,-0.001733,-0.001733,16518487.1,
19350916,-0.005032,-0.005076,-0.008339,-0.008464,16434640.1,
19350917,0.001167,0.000692,0.002084,0.00181,16446007.4,
19350918,0.009138,0.009006,0.010954,0.010835,16594117.9,
19350919,-0.019948,-0.020151,-0.021886,-0.022058,16259729,
19350920,-0.027915,-0.027915,-0.035429,-0.035429,15805836.6,
19350921,0.004728,0.004728,0.007174,0.007174,15880572.6,
19350923,0.007846,0.007846,0.011464,0.011464,15861283.8,
19350924,0.011366,0.011366,0.011646,0.011646,16190183,
19350925,0.003921,0.003921,0.001541,0.001541,16253664.6,
19350926,-0.000109,-0.000464,-0.002647,-0.002714,16246117.1,
19350927,-0.002288,-0.002548,-0.006414,-0.006812,16204719.2,
19350928,0.000925,0.000925,0.003071,0.003071,16219702.1,
19350930,0.001116,0.001082,-0.004684,-0.004875,16237254.9,
19351001,-0.010844,-0.010844,-0.014624,-0.014624,16061180.1,
19351002,-0.03371,-0.03371,-0.044457,-0.044457,15519764.4,
19351003,0.013579,0.013579,0.019734,0.019734,15730506.9,
19351004,0.008491,0.008491,0.009747,0.009747,15864077,
19351005,0.007706,0.007706,0.008212,0.008212,15986327.7,
19351007,0.008315,0.008315,0.008836,0.008836,16119259.1,
19351008,-0.006993,-0.006993,-0.01006,-0.01006,16006542.6,
19351009,0.004969,0.004969,0.002063,0.002063,16086085.9,
19351010,0.019465,0.019259,0.025499,0.025398,16395882.2,
19351011,-0.000503,-0.000503,-0.001588,-0.001588,16387631.9,
19351014,0.011099,0.011099,0.011868,0.011868,16569522.4,
19351015,0.008546,0.008427,0.013619,0.013401,16709148.9,
19351016,-0.004177,-0.004218,-0.007905,-0.008062,16638662.5,
19351017,-0.005167,-0.005378,-0.006605,-0.006954,16549174.2,
19351018,-0.003923,-0.003923,-0.001361,-0.001361,16484247.6,
19351019,0.016848,0.016848,0.017458,0.017458,16761970.9,
19351021,0.015234,0.015234,0.013856,0.013856,17017317.8,
19351022,0.004587,0.004587,0.013404,0.013404,17095372.1,
19351023,0.006958,0.006884,0.006915,0.006792,17209071.5,
19351024,-0.00124,-0.001506,-0.007066,-0.007291,17186855.1,
19351025,0.009841,0.009841,0.015632,0.015632,17355984.9,
19351026,0.008924,0.008924,0.012485,0.012485,17510862.2,
19351028,-0.006483,-0.006483,-0.003856,-0.003856,17397344.9,
19351029,-0.001187,-0.001187,0.001173,0.001173,17376688.5,
19351030,-0.007257,-0.007257,-0.008232,-0.008232,17250577.4,
19351031,0.007954,0.007743,0.006348,0.00578,17384156.6,
19351101,0.011249,0.011202,0.014904,0.014743,17578898.1,
19351102,-0.002004,-0.002004,-0.002476,-0.002476,17543663,
19351104,0.003598,0.003598,0.00415,0.00415,17606783.5,
19351106,0.01967,0.01967,0.017916,0.017916,17953101.8,
19351107,-0.004068,-0.004769,-0.002876,-0.003209,17867488.4,
19351108,0.008273,0.008273,0.007192,0.007192,18015306.1,
19351109,0.002411,0.002411,0.000239,0.000239,18058743.4,
19351112,-0.0102,-0.0102,-0.016319,-0.016319,17874540.8,
19351113,0.015572,0.013182,0.0194,0.019209,18110165,
19351114,0.020361,0.019109,0.02276,0.022518,18456233.3,
19351115,0.004184,0.004184,0.00602,0.00602,18533463.2,
19351116,0.006658,0.006658,0.012286,0.012286,18656860.5,
19351118,-0.004272,-0.004272,-0.00015,-0.00015,18574999,
19351119,0.013306,0.013112,0.018616,0.01838,18818549.6,
19351120,-0.012815,-0.012815,-0.010849,-0.010849,18577390.8,
19351121,0.010964,0.010706,0.028398,0.028233,18772081.1,
19351122,-0.020639,-0.020639,-0.022681,-0.022681,18390767.4,
19351123,0.017442,0.017442,0.027106,0.027106,18711530.4,
19351125,-0.012692,-0.012692,-0.010087,-0.010087,18474036.5,
19351126,-0.014606,-0.014606,-0.018279,-0.018279,17990104.4,
19351127,0.009881,0.009402,0.021069,0.020793,18159243.2,
19351129,-0.011656,-0.012433,-0.012806,-0.013435,18151877.4,
19351130,0.001388,0.001388,0.003098,0.003098,18177064.6,
19351202,-0.014721,-0.014721,-0.013747,-0.013747,17909484.5,
19351203,0.028289,0.028289,0.031325,0.031325,18416121.4,
19351204,0.009525,0.009329,0.018321,0.018115,18587925.8,
19351205,-0.000268,-0.001176,-0.005452,-0.006011,18566072.9,
19351206,-0.004374,-0.004384,-0.000371,-0.000416,18484673.9,
19351207,0.011914,0.011914,0.014366,0.014366,18704898.1,
19351209,0.00142,0.001305,0.002563,0.00246,18729315.4,
19351210,-0.01725,-0.017324,-0.020703,-0.020805,18404852.9,
19351211,0.003048,0.003048,0.00314,0.00314,18460955.2,
19351212,-0.013053,-0.013271,-0.013879,-0.014214,18215968.8,
19351213,-0.009446,-0.009446,-0.011159,-0.011159,18043909.2,
19351214,0.001806,0.001806,0.001416,0.001416,18076498.9,
19351216,-0.010898,-0.010898,-0.013641,-0.013641,17879497,
19351217,0.013326,0.012889,0.013564,0.013283,18109950.9,
19351218,-0.00229,-0.002411,-0.000875,-0.001003,18066293.9,
19351219,-0.005211,-0.005489,-0.009413,-0.009711,17967123.4,
19351220,0.006926,0.006926,0.003471,0.003471,18091559.9,
19351221,0.00417,0.00417,0.005701,0.005701,18167000.6,
19351223,0.001303,0.001303,0.001536,0.001536,18190680.4,
19351224,0.008999,0.008999,0.00655,0.00655,18354386,
19351226,0.002994,0.002566,0.014587,0.014229,18401475.6,
19351227,-0.001288,-0.001288,-0.008546,-0.008546,18377774.1,
19351228,-0.005731,-0.005731,-0.004306,-0.004306,18272446.4,
19351230,0.021197,0.020896,0.023548,0.023137,18654273.3,
19351231,0.010252,0.010222,0.013448,0.013243,18849101.3,
19360102,-0.001809,-0.001809,0.005164,0.005164,18815005.6,
19360103,0.011566,0.011566,0.018252,0.018252,19032615.9,
19360104,-0.004207,-0.004207,0.00122,0.00122,18952543.8,
19360106,-0.005517,-0.005517,-0.008453,-0.008453,18847986.2,
19360107,0.016176,0.016176,0.022721,0.022721,19152868.6,
19360108,0.005856,0.005856,0.004951,0.004951,19265021,
19360109,-0.001778,-0.001951,-0.005155,-0.005253,19227437.2,
19360110,0.007979,0.007979,0.005932,0.005932,19380861.4,
19360111,-0.004535,-0.004535,-0.00349,-0.00349,19292975.6,
19360113,0.000985,0.000948,0.003892,0.003754,19311272,
19360114,0.005681,0.005681,0.010921,0.010921,19420976.1,
19360115,-0.006127,-0.006127,-0.00716,-0.00716,19301982.8,
19360116,0.003944,0.003892,0.009054,0.008949,19377111.8,
19360117,-0.001293,-0.001354,-0.002131,-0.00228,19348656.4,
19360118,-0.008678,-0.008678,-0.011546,-0.011546,19182805.6,
19360120,-0.00799,-0.00799,-0.009078,-0.009078,19029536.5,
19360121,-0.003417,-0.004109,-0.005399,-0.005722,18951343.2,
19360122,0.022212,0.022212,0.029039,0.029039,19372281.8,
19360123,0.010276,0.009956,0.014395,0.014123,19565145.9,
19360124,-0.002743,-0.002865,-0.006231,-0.006374,19197146.4,
19360125,0.005915,0.005915,0.007286,0.007286,19627045.9,
19360127,0.003808,0.003808,0.009411,0.009411,19701784.3,
19360128,0.00234,0.00234,0.00519,0.00519,19520376.8,
19360129,0.009955,0.009955,0.009181,0.009181,19942138.1,
19360130,-0.004812,-0.004966,-0.006784,-0.00716,19843109.2,
19360131,0.016578,0.016578,0.018928,0.018928,20172070,
19360201,-0.001736,-0.001736,-0.007858,-0.007858,20137053,
19360203,0.009983,0.009983,0.01142,0.01142,20338084.4,
19360204,-0.000606,-0.000606,0.008293,0.008293,20325760.5,
19360205,-0.003488,-0.003488,-0.000831,-0.000831,20254869.9,
19360206,0.002117,0.001897,0.006678,0.006402,20293302.2,
19360207,-0.004086,-0.004561,-0.000853,-0.001105,20200751.2,
19360208,0.001653,0.001653,0.003574,0.003574,20234141.6,
19360210,0.006121,0.006121,0.008411,0.008411,20357987,
19360211,0.015001,0.013952,0.014718,0.014623,20642029.2,
19360213,0.007039,0.006731,0.005694,0.005538,20780974,
19360214,-0.004696,-0.004696,-0.00654,-0.00654,20683378.5,
19360215,0.005964,0.005964,0.006792,0.006792,20797240.1,
19360217,-0.010024,-0.010111,-0.015968,-0.016085,20596402.1,
19360218,0.011765,0.011765,0.013354,0.013354,20838726.2,
19360219,-0.00655,-0.00655,-0.012523,-0.012523,20702230.2,
19360220,0.017342,0.017342,0.023046,0.023046,21061253.1,
