caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
19410331,,50.270880,,49.268750,,46.975440,,40.414100,,38.345210,0.000951,39.298940,0.000951,39.594670,-0.009308,42.862840,0.000114,47.447310,0.007092,33.4
19410430,,50.270880,,49.268750,,46.975440,0.013953,40.978000,0.013953,38.880240,0.000296,39.310560,0.000296,39.606390,-0.000079,42.859460,-0.000067,47.444120,0.007042,33.6
19410531,,50.270880,,49.268750,0.001719,47.056190,0.002554,41.082670,0.002554,38.979550,0.001864,39.383840,0.001864,39.680220,0.000043,42.861300,0.000043,47.446150,0.006993,33.9
19410630,,50.270880,,49.268750,0.012416,47.640420,0.008869,41.447000,0.008869,39.325230,0.001841,39.456330,0.001841,39.753250,0.000075,42.864510,0.000042,47.448170,0.020833,34.6
19410731,,50.270880,,49.268750,0.012623,48.241800,0.009445,41.838490,0.009445,39.696680,0.000624,39.480970,0.000624,39.778070,0.002262,42.961490,0.000042,47.450120,0.000000,34.6
19410830,,50.270880,,49.268750,-0.003640,48.066210,-0.002916,41.716480,-0.002916,39.580920,0.000295,39.492590,0.000295,39.789790,0.000067,42.964350,0.000067,47.453310,0.013605,35.1
19410930,,50.270880,,49.268750,0.002281,48.175850,-0.000468,41.696960,-0.000468,39.562400,-0.000913,39.456530,-0.000913,39.753450,0.000110,42.969090,0.000080,47.457120,0.013423,35.5
19411031,,50.270880,,49.268750,0.006451,48.486640,0.004071,41.866700,0.004071,39.723450,-0.003079,39.335040,-0.003079,39.631050,0.000026,42.970200,0.000040,47.459030,0.013245,36.0
19411129,-0.003202,50.109920,,49.268750,-0.000760,48.449760,-0.002368,41.767570,-0.002368,39.629390,-0.000335,39.321870,-0.000335,39.617780,-0.000044,42.968320,0.000049,47.461320,0.006536,36.2
19411231,-0.024244,48.895070,,49.268750,-0.017592,47.597440,-0.013669,41.196640,-0.001929,39.552930,-0.001525,39.261920,-0.002137,39.533110,0.000222,42.977830,0.000156,47.468710,0.006494,36.5
19420131,0.006948,49.234750,0.006948,49.611070,0.003392,47.758900,0.000300,41.209000,0.000300,39.564810,0.003461,39.397800,0.002663,39.638420,0.000450,42.997200,0.000178,47.477160,0.012903,36.9
19420228,0.001138,49.290800,0.001138,49.667530,-0.006644,47.441580,0.000290,41.220970,0.000290,39.576280,0.001671,39.463650,0.000887,39.673560,0.000239,43.007480,0.000111,47.482450,0.006369,37.2
19420331,0.009187,49.743640,0.009187,50.123810,0.012229,48.021770,0.006394,41.484510,0.006394,39.829320,-0.000144,39.457950,-0.000143,39.667900,0.000252,43.018310,0.000108,47.487550,0.012658,37.6
19420430,-0.002925,49.598160,-0.002925,49.977240,-0.004040,47.827760,-0.003305,41.347420,-0.003305,39.697680,-0.001577,39.395750,-0.000481,39.648820,0.000188,43.026400,0.000068,47.490780,0.006250,37.9
19420529,0.007522,49.971220,0.007522,50.353160,0.007615,48.191960,0.002473,41.449670,0.002473,39.795880,0.000592,39.419040,0.000433,39.665990,0.000347,43.041310,0.000161,47.498440,0.012422,38.4
19420630,0.000294,49.985900,0.000294,50.367940,0.000883,48.234520,0.000940,41.488630,0.000940,39.833270,0.001279,39.469460,0.000650,39.691770,0.000407,43.058830,0.000249,47.510270,0.000000,38.4
19420731,0.001762,50.073970,0.001762,50.456670,-0.000078,48.230760,-0.001566,41.423640,-0.001566,39.770880,-0.000306,39.457400,-0.000304,39.679700,0.000340,43.073500,0.000252,47.522260,0.006135,38.6
19420831,0.003752,50.261840,0.003752,50.646010,0.001116,48.284550,0.002576,41.530380,0.002576,39.873340,-0.000931,39.420660,0.000629,39.704640,0.000353,43.088680,0.000307,47.536850,0.006098,38.8
19420930,0.000329,50.278380,0.000329,50.662660,-0.001021,48.235270,0.001304,41.584530,0.001304,39.925330,0.000617,39.444980,0.000481,39.723760,0.000306,43.101850,0.000281,47.550190,0.000000,38.8
19421031,0.002427,50.400430,0.002427,50.785640,0.005693,48.509890,0.002001,41.667740,0.002001,40.005250,0.002215,39.532340,0.001087,39.766920,0.000367,43.117700,0.000343,47.566500,0.012121,39.3
19421130,-0.003506,50.223730,-0.003506,50.607580,-0.001312,48.446240,0.002251,41.761550,0.002251,40.095280,0.000623,39.556970,0.000877,39.801820,0.000383,43.134220,0.000300,47.580780,0.005988,39.5
19421231,0.004905,50.470060,0.004905,50.855800,0.004165,48.648000,0.001685,41.831910,0.001685,40.162840,0.001691,39.623890,0.000712,39.830150,0.000314,43.147730,0.000254,47.592880,0.005952,39.8
19430130,0.003273,50.635250,0.003273,51.022280,0.006177,48.948500,0.006232,42.092580,0.003927,40.320560,0.003520,39.763330,0.002500,39.929720,0.000325,43.161770,0.000295,47.606930,0.000000,39.8
19430227,-0.000556,50.607100,-0.000556,50.993900,0.002139,49.053210,0.000290,42.104780,0.001336,40.374430,0.000959,39.801490,0.000626,39.954700,0.000311,43.175180,0.000263,47.619460,0.000000,39.8
19430331,0.000926,50.653950,0.000926,51.041100,-0.001184,48.995150,0.000796,42.138330,0.002144,40.460980,0.001086,39.844710,0.000620,39.979480,0.000346,43.190130,0.000276,47.632570,0.017751,40.5
19430430,0.004821,50.898160,0.004821,51.287200,0.004069,49.194510,0.001144,42.186540,0.002353,40.556190,0.000548,39.866540,0.000506,39.999720,0.000343,43.204930,0.000292,47.646460,0.011628,40.9
19430529,0.005040,51.154700,0.005040,51.545660,0.005485,49.464340,0.006314,42.452870,0.005692,40.787030,0.002380,39.961410,0.001338,40.053230,0.000332,43.219290,0.000284,47.660040,0.005747,41.2
19430630,0.001832,51.248400,0.001832,51.640110,0.002967,49.611090,0.004143,42.628750,0.003345,40.923460,0.002630,40.066520,0.001055,40.095510,0.000360,43.234860,0.000276,47.673150,0.000000,41.2
19430731,-0.000080,51.244330,-0.000080,51.635970,0.001705,49.695650,0.001944,42.711640,0.002080,41.008590,0.000424,40.083490,0.000007,40.095780,0.000353,43.250120,0.000291,47.687040,-0.005714,40.9
19430831,0.002069,51.350350,0.002069,51.742780,-0.000967,49.647590,0.000119,42.716730,0.000229,41.017980,0.000010,40.083920,0.000318,40.108530,0.000351,43.265310,0.000307,47.701670,-0.005747,40.7
19430930,0.001090,51.406300,0.001090,51.799200,0.002244,49.759020,0.001289,42.771780,0.001412,41.075920,0.000302,40.096030,0.000613,40.133120,0.000340,43.280010,0.000258,47.714010,0.005780,40.9
19431030,0.000494,51.431690,0.000494,51.824770,0.000178,49.767890,0.000688,42.801200,0.001718,41.146480,0.000302,40.108130,0.000618,40.157900,0.000343,43.294850,0.000283,47.727510,0.000000,40.9
19431130,-0.000058,51.428720,-0.000058,51.821760,0.000607,49.798100,0.001352,42.859070,0.001455,41.206330,0.000635,40.133590,0.000794,40.189810,0.000351,43.310040,0.000307,47.742180,0.000000,40.9
19431231,0.001800,51.521270,0.001800,51.915080,0.001143,49.854990,0.003336,43.002060,0.002065,41.291420,0.000947,40.171600,0.001009,40.230340,0.000310,43.323480,0.000258,47.754510,0.000000,40.9
19440131,0.002106,51.629810,0.002106,52.024400,0.003239,50.016490,0.001974,43.086930,0.001051,41.334830,0.000849,40.205690,0.000436,40.247910,0.000351,43.338670,0.000293,47.768480,0.000000,40.9
19440229,0.003200,51.795000,0.003200,52.190880,0.004889,50.261000,0.002784,43.206920,0.001551,41.398940,0.000793,40.237600,0.000837,40.281570,0.000330,43.352990,0.000289,47.782300,0.000000,40.9
19440331,0.002084,51.902930,0.002084,52.299620,0.003201,50.421890,0.000588,43.232300,0.001950,41.479660,0.000998,40.277740,0.000739,40.311340,0.000306,43.366230,0.000238,47.793620,0.000000,40.9
19440429,0.001337,51.972350,0.001337,52.369580,-0.000508,50.396280,0.002927,43.358830,0.002768,41.594500,0.001568,40.340890,0.001088,40.355210,0.000320,43.380130,0.000277,47.806890,0.005747,41.2
19440531,0.002779,52.116780,0.002779,52.515120,0.002086,50.501420,0.002316,43.459260,0.000478,41.614360,0.001179,40.388470,0.000541,40.377040,0.000348,43.395210,0.000261,47.819380,0.000000,41.2
19440630,0.000780,52.157400,0.000780,52.556060,0.000755,50.539560,0.000531,43.482340,0.000677,41.642550,0.000657,40.415000,0.000723,40.406250,0.000323,43.409220,0.000288,47.833150,0.005714,41.4
19440731,0.003630,52.346770,0.003630,52.746830,0.002912,50.686730,0.002567,43.593960,0.002864,41.761800,0.001150,40.461470,0.000956,40.444850,0.000331,43.423610,0.000293,47.847160,0.005682,41.6
19440831,0.002692,52.487680,0.002692,52.888820,0.004017,50.890330,0.003781,43.758770,0.002399,41.862000,0.000838,40.495360,0.000894,40.481030,0.000330,43.437920,0.000246,47.858910,0.000000,41.6
19440930,0.001406,52.561480,0.001406,52.963170,0.000850,50.933590,0.000231,43.768910,0.001141,41.909780,0.001488,40.555630,0.000544,40.503030,0.000326,43.452100,0.000237,47.870240,0.000000,41.6
19441031,0.001196,52.624320,0.001196,53.026530,0.000904,50.979630,0.001045,43.814620,0.001065,41.954410,0.000132,40.561010,0.000568,40.526050,0.000340,43.466870,0.000309,47.885060,0.000000,41.6
19441130,0.002367,52.748890,0.002367,53.152070,0.001776,51.070150,0.001601,43.884780,0.000857,41.990340,0.000565,40.583900,0.000301,40.538250,0.000333,43.481330,0.000240,47.896540,0.000000,41.6
19441230,0.004219,52.971440,0.004219,53.376290,0.002400,51.192750,0.001298,43.941720,0.001009,42.032710,0.000875,40.619420,0.000776,40.569680,0.000332,43.495790,0.000240,47.908020,0.005650,41.9
19450131,0.012659,53.642000,0.012659,54.052010,0.010495,51.730010,0.007701,44.280150,0.005234,42.252700,0.003118,40.746080,0.002281,40.662240,0.000290,43.508400,0.000264,47.920660,0.000000,41.9
19450228,0.007666,54.053220,0.007666,54.466360,0.005972,52.038920,0.004845,44.494670,0.003778,42.412330,0.002506,40.848190,0.000613,40.687180,0.000359,43.524010,0.000224,47.931400,0.000000,41.9
19450331,0.002052,54.164160,0.002052,54.578100,0.006669,52.385980,0.002399,44.601400,0.000434,42.430730,0.000586,40.872120,0.000843,40.721450,0.000342,43.538880,0.000248,47.943270,0.000000,41.9
19450430,0.016025,55.032140,0.016025,55.452720,0.008062,52.808330,0.006766,44.903180,0.001439,42.491820,0.000702,40.900790,0.000435,40.739180,0.000331,43.553300,0.000286,47.957010,0.000000,41.9
19450531,0.005627,55.341810,0.005627,55.764790,0.000633,52.841730,-0.001092,44.854150,0.001186,42.542200,-0.000351,40.886430,0.000558,40.761930,0.000339,43.568080,0.000248,47.968870,0.005618,42.1
19450630,0.016879,56.275890,0.016879,56.706020,0.005910,53.154020,0.005058,45.081040,0.001892,42.622690,0.001168,40.934200,0.000975,40.801650,0.000332,43.582530,0.000240,47.980390,0.011173,42.6
19450731,-0.008593,55.792340,-0.008593,56.218750,-0.002058,53.044670,-0.001689,45.004900,-0.000033,42.621270,0.000115,40.938910,0.000610,40.826550,0.000340,43.597340,0.000309,47.995220,0.000000,42.6
19450831,0.002589,55.936770,0.002589,56.364290,0.002121,53.157170,0.002078,45.098420,0.001253,42.674690,0.002285,41.032470,0.000770,40.857990,0.000343,43.612320,0.000240,48.006730,0.000000,42.6
19450929,0.005423,56.240100,0.005423,56.669950,0.002739,53.302750,0.000778,45.133500,0.002247,42.770590,0.001293,41.085510,0.000748,40.888550,0.000322,43.626360,0.000279,48.020120,0.000000,42.6
19451031,0.010428,56.826610,0.010428,57.260930,0.004396,53.537060,0.004147,45.320650,0.001595,42.838800,0.001255,41.137070,0.000889,40.924890,0.000350,43.641620,0.000309,48.034980,0.000000,42.6
19451130,0.012545,57.539500,0.012545,57.979270,0.005171,53.813890,0.004476,45.523530,0.003045,42.969250,0.000874,41.173020,0.000608,40.949790,0.000333,43.656140,0.000240,48.046500,0.000000,42.6
19451231,0.019429,58.657430,0.019429,59.105750,0.006394,54.157980,0.003004,45.660250,0.001704,43.042450,0.001218,41.223170,0.000785,40.981910,0.000308,43.669590,0.000319,48.061830,0.005525,42.8
19460131,0.002523,58.805420,0.002523,59.254840,0.002529,54.294960,0.005547,45.913530,0.003922,43.211290,0.003461,41.365850,0.001838,41.057250,0.000308,43.683040,0.000291,48.075800,0.000000,42.8
19460228,0.003182,58.992530,0.003182,59.443390,0.003857,54.504380,0.003567,46.077330,0.004804,43.418850,0.003154,41.496310,0.001267,41.109250,0.000291,43.695750,0.000272,48.088880,-0.005495,42.6
19460330,0.001014,59.052350,0.001014,59.503700,0.000082,54.508840,0.000077,46.080880,-0.003821,43.252970,-0.001948,41.415480,-0.000066,41.106540,0.000311,43.709340,0.000288,48.102730,0.011050,43.1
19460430,-0.013537,58.252950,-0.013537,58.698150,-0.006704,54.143420,-0.005124,45.844740,-0.001974,43.167570,-0.001140,41.368260,0.000358,41.121280,0.000321,43.723380,0.000309,48.117630,0.005464,43.3
19460531,-0.001237,58.180910,-0.001237,58.625580,0.000434,54.166910,-0.001086,45.794950,0.000589,43.193000,0.001153,41.415950,0.000617,41.146620,0.000321,43.737420,0.000291,48.131600,0.005435,43.5
19460628,0.007003,58.588350,0.007003,59.036140,0.003863,54.376180,0.005385,46.041560,0.003293,43.335260,0.001619,41.483020,0.000618,41.172080,0.000291,43.750130,0.000272,48.144710,0.010811,44.0
19460731,-0.003992,58.354440,-0.003992,58.800430,-0.000069,54.372430,-0.000378,46.024180,-0.000079,43.331810,0.001246,41.534710,0.000584,41.196100,0.000356,43.765700,0.000319,48.160040,0.058824,46.6
19460830,-0.011153,57.703640,-0.011153,58.144670,-0.004448,54.130550,-0.000834,45.985790,-0.000538,43.308490,-0.000433,41.516710,0.000236,41.205830,0.000311,43.779330,0.000290,48.174010,0.020202,47.5
19460930,-0.000940,57.649390,-0.000940,58.089980,-0.000348,54.111710,-0.003171,45.839970,-0.000473,43.288020,-0.000387,41.500660,0.000587,41.230010,0.000321,43.793370,0.000295,48.188210,0.009901,48.0
19461031,0.007378,58.074740,0.007378,58.518570,0.003170,54.283270,0.001970,45.930260,0.002252,43.385490,0.002382,41.599520,0.000787,41.262480,0.000336,43.808100,0.000291,48.202220,0.019608,48.9
19461130,-0.005414,57.760290,-0.005414,58.201770,-0.005058,54.008700,-0.002335,45.823000,-0.000531,43.362480,0.000181,41.607040,0.000574,41.286150,0.000311,43.821720,0.000288,48.216110,0.024038,50.1
19461231,0.014475,58.596400,0.014475,59.044220,0.010200,54.559580,0.006793,46.134310,0.004070,43.538950,0.001460,41.667780,0.000697,41.314920,0.000337,43.836490,0.000309,48.231060,0.009390,50.6
19470131,-0.000628,58.559600,-0.000628,59.007170,0.002275,54.683690,0.002909,46.268490,0.002268,43.637690,0.001570,41.733190,0.001783,41.388590,0.000321,43.850570,0.000260,48.243580,0.000000,50.6
19470228,0.002101,58.682610,0.002101,59.131130,0.003234,54.860550,0.002116,46.366410,0.000590,43.663450,0.000213,41.742090,0.000627,41.414530,0.000291,43.863320,0.000271,48.256660,0.000000,50.6
19470331,0.001981,58.798890,0.001981,59.248290,0.001381,54.936320,0.003171,46.513440,0.002398,43.768140,0.002183,41.833200,0.001052,41.458120,0.000321,43.877390,0.000295,48.270900,0.018605,51.5
19470430,-0.003675,58.582770,-0.003675,59.030520,-0.000430,54.912690,-0.000369,46.496260,-0.001304,43.711080,-0.000014,41.832650,0.000454,41.476920,0.000326,43.891710,0.000291,48.284950,0.000000,51.5
19470529,0.003342,58.778580,0.003342,59.227790,0.002127,55.029470,0.002442,46.609820,0.000775,43.744940,0.000561,41.856100,0.001220,41.527520,0.000301,43.904910,0.000282,48.298570,0.000000,51.5
19470630,0.001018,58.838400,0.001018,59.288100,-0.000449,55.004810,0.000034,46.611400,0.000780,43.779070,0.000218,41.865230,0.000741,41.558320,0.000331,43.919440,0.000304,48.313240,0.004566,51.8
19470731,0.006251,59.206180,0.006251,59.658700,0.004430,55.248470,0.000887,46.652740,0.000271,43.790950,0.001412,41.924350,0.000738,41.588960,0.000336,43.934210,0.000291,48.327280,0.009091,52.2
19470829,0.008132,59.687680,0.008132,60.143850,0.004430,55.493210,0.004269,46.851900,0.003202,43.931140,0.001484,41.986560,0.000690,41.617690,0.000602,43.960650,0.000276,48.340630,0.013514,52.9
19470930,-0.004354,59.427780,-0.004354,59.881980,-0.001299,55.421110,-0.000273,46.839090,0.000180,43.939080,0.001140,42.034410,0.000491,41.638090,0.000622,43.988000,0.000295,48.354910,0.022222,54.1
19471031,-0.003740,59.205530,-0.003740,59.658010,-0.005455,55.118820,-0.005154,46.597700,-0.003071,43.804140,-0.002907,41.912210,0.000693,41.666980,0.000695,44.018590,0.000613,48.384520,0.000000,54.1
19471128,-0.017415,58.174470,-0.017415,58.619080,-0.008466,54.652170,-0.002458,46.483170,-0.000024,43.803070,0.000517,41.933890,0.000474,41.686700,0.000657,44.047500,0.000626,48.414830,0.004348,54.4
19471231,-0.019199,57.057550,-0.019199,57.493680,-0.019462,53.588550,-0.004935,46.253770,0.001012,43.847400,0.000410,41.951090,0.001084,41.731920,0.000886,44.086520,0.000798,48.453470,0.012987,55.1
19480130,0.002025,57.173130,0.002025,57.610100,0.002443,53.719420,0.001465,46.321550,0.001463,43.911550,0.001224,42.002420,0.000763,41.763760,0.000777,44.120760,0.000726,48.488650,0.012821,55.8
19480227,0.004644,57.438610,0.004644,57.877630,0.005919,54.037400,0.002125,46.419960,0.001812,43.991110,0.001607,42.069920,0.000870,41.800090,0.000774,44.154940,0.000723,48.523700,-0.008439,55.3
19480331,0.003421,57.635120,0.003421,58.075640,0.005004,54.307790,0.003042,46.561160,0.001762,44.068650,0.001187,42.119870,0.000893,41.837390,0.000901,44.194720,0.000889,48.566820,-0.004255,55.1
19480430,0.004469,57.892700,0.004469,58.335140,0.004529,54.553750,0.002247,46.665800,0.001914,44.152970,0.000289,42.132050,0.000861,41.873440,0.000819,44.230920,0.000817,48.606470,0.017094,56.0
19480528,0.014120,58.710160,0.014120,59.158860,0.011581,55.185570,0.005605,46.927360,0.005336,44.388560,0.003460,42.277820,0.001082,41.918750,0.000764,44.264710,0.000761,48.643470,0.004202,56.2
19480630,-0.008406,58.216600,-0.008406,58.661550,-0.007959,54.746350,-0.000755,46.891910,-0.000844,44.351100,-0.001288,42.223360,0.000865,41.955000,0.000913,44.305120,0.000926,48.688530,0.008368,56.7
19480730,-0.002126,58.092830,-0.002126,58.536850,-0.002236,54.623930,-0.001249,46.833350,-0.000239,44.340520,0.001848,42.301390,0.000872,41.991580,0.000832,44.341980,0.000818,48.728370,0.012448,57.4
19480831,0.000139,58.100930,0.000139,58.544980,-0.000463,54.598610,-0.000825,46.794720,-0.000439,44.321040,0.001304,42.356550,0.000374,42.007280,0.001568,44.411510,0.000922,48.773280,0.004098,57.6
19480930,0.001397,58.182110,0.001397,58.626760,0.003471,54.788160,0.000383,46.812660,0.000998,44.365290,-0.000020,42.355720,0.000809,42.041270,0.000424,44.430320,0.000855,48.814990,0.000000,57.6
19481029,0.000743,58.225350,0.000743,58.670320,-0.002598,54.645820,0.000329,46.828060,0.001274,44.421810,-0.000061,42.353110,0.000942,42.080870,0.000527,44.453730,0.000393,48.834170,-0.004082,57.4
19481130,0.007578,58.666570,0.007578,59.114920,0.007578,55.059910,0.002795,46.958920,0.002053,44.512990,0.002854,42.474000,0.001160,42.129680,0.000555,44.478400,0.000983,48.882190,-0.008197,56.9
19481231,0.005617,58.996100,0.005617,59.446990,0.005617,55.369200,0.004270,47.159450,0.002828,44.638880,0.001262,42.527590,0.001500,42.192870,-0.000293,44.465370,0.000934,48.927830,-0.004132,56.7
19490131,0.008172,59.478200,0.008172,59.932780,0.008172,55.821670,0.003220,47.311290,0.002820,44.764770,0.000918,42.566660,0.001187,42.242950,0.000976,44.508780,0.000955,48.974560,-0.004149,56.5
19490228,0.004887,59.768860,0.004887,60.225680,0.004887,56.094450,0.000591,47.339260,0.001109,44.814420,0.001063,42.611900,0.000908,42.281320,0.000897,44.548700,0.000884,49.017870,-0.008333,56.0
19490331,0.007448,60.214010,0.007448,60.674220,0.007448,56.512250,0.002287,47.447530,0.002491,44.926050,0.000450,42.631080,0.001154,42.330090,0.000984,44.592520,0.000948,49.064330,0.000000,56.0
19490429,0.001148,60.283140,0.001148,60.743890,0.001148,56.577130,0.001561,47.521610,0.001457,44.991500,0.001272,42.685300,0.001441,42.391090,0.000930,44.634020,0.000924,49.109660,0.004202,56.2
19490531,0.001946,60.400470,0.001946,60.862080,0.001946,56.687240,0.002179,47.625150,0.002635,45.110070,0.000671,42.713930,0.000991,42.433130,0.001012,44.679160,0.001054,49.161450,-0.004184,56.0
19490630,0.016705,61.409450,0.016705,61.878790,0.016705,57.634170,0.003893,47.810570,0.005715,45.367860,0.000999,42.756600,0.001906,42.514010,0.001065,44.726750,0.000922,49.206740,0.004202,56.2
19490729,0.003345,61.614860,0.003345,62.085770,0.003345,57.826950,0.003091,47.958320,0.001551,45.438220,0.000944,42.796980,0.001442,42.575290,0.001002,44.771590,0.000865,49.249310,-0.008368,55.8
